,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year,Close',High',Low',Open',Volume',SMA_20',SMA_50',EMA_20',EMA_50',RSI_14',MACD',MACD_Signal',Daily_Return',Volatility',Day_of_Week',Day_of_Month',Month',Year'
2021-06-17,,,,,,,,,,,,,,,,,,,49.445824,49.625791,49.175874,49.193868,10658400.000000,49.514189,48.758658,49.464877,48.664362,48.413837,0.304288,0.391333,0.005122,0.005977,3.000000,17.000000,6.000000,2021.000000
2021-06-17,49.445824,49.625791,49.175874,49.193868,10658400.000000,49.514190,48.758658,49.464879,48.664363,48.413823,0.304290,0.391334,0.005122,0.005977,3.000000,17.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-18,,,,,,,,,,,,,,,,,,,48.384014,49.148871,48.339023,49.049889,31445600.000000,49.492984,48.777505,49.361937,48.653368,38.759483,0.183089,0.349684,-0.021474,0.007548,4.000000,18.000000,6.000000,2021.000000
2021-06-18,48.384018,49.148875,48.339027,49.049892,31445600.000000,49.492986,48.777505,49.361940,48.653369,38.759539,0.183090,0.349685,-0.021474,0.007548,4.000000,18.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-21,48.914917,48.977905,48.590977,48.788941,14404300.000000,49.499667,48.805899,49.319366,48.663626,45.396393,0.128397,0.305428,0.010973,0.007965,0.000000,21.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-21,,,,,,,,,,,,,,,,,,,48.914921,48.977909,48.590980,48.788945,14404300.000000,49.499666,48.805899,49.319364,48.663625,45.396506,0.128397,0.305427,0.010973,0.007965,0.000000,21.000000,6.000000,2021.000000
2021-06-22,,,,,,,,,,,,,,,,,,,49.094879,49.355828,48.824927,48.896915,13072800.000000,49.507306,48.834855,49.297985,48.680537,45.213725,0.098439,0.264029,0.003679,0.007974,1.000000,22.000000,6.000000,2021.000000
2021-06-22,49.094887,49.355836,48.824934,48.896922,13072800.000000,49.507309,48.834855,49.297987,48.680538,45.213695,0.098440,0.264030,0.003679,0.007974,1.000000,22.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-23,48.698959,49.130879,48.689963,49.094888,12339200.000000,49.495600,48.860537,49.240937,48.681260,40.458675,0.042264,0.219677,-0.008065,0.008185,2.000000,23.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-23,,,,,,,,,,,,,,,,,,,48.698948,49.130867,48.689951,49.094877,12339200.000000,49.495597,48.860536,49.240934,48.681259,40.458571,0.042263,0.219676,-0.008065,0.008185,2.000000,23.000000,6.000000,2021.000000
2021-06-24,,,,,,,,,,,,,,,,,,,48.941910,48.968904,48.590976,48.824931,11488400.000000,49.485319,48.891256,49.212455,48.691480,36.908401,0.017149,0.179171,0.004989,0.008204,3.000000,24.000000,6.000000,2021.000000
2021-06-24,48.941914,48.968907,48.590979,48.824934,11488400.000000,49.485322,48.891257,49.212459,48.691482,36.908398,0.017151,0.179172,0.004989,0.008204,3.000000,24.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-25,48.878922,49.013898,48.599972,48.806937,18880300.000000,49.451352,48.916251,49.180693,48.698832,37.798055,-0.007746,0.141788,-0.001287,0.007955,4.000000,25.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-25,,,,,,,,,,,,,,,,,,,48.878925,49.013902,48.599976,48.806940,18880300.000000,49.451350,48.916250,49.180691,48.698831,37.798174,-0.007746,0.141787,-0.001287,0.007955,4.000000,25.000000,6.000000,2021.000000
2021-06-28,48.824936,48.923918,48.590981,48.815939,10556900.000000,49.423615,48.933914,49.146811,48.703778,40.268969,-0.031470,0.107137,-0.001104,0.007926,0.000000,28.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-28,,,,,,,,,,,,,,,,,,,48.824932,48.923914,48.590977,48.815935,10556900.000000,49.423612,48.933913,49.146809,48.703776,40.269018,-0.031470,0.107136,-0.001105,0.007926,0.000000,28.000000,6.000000,2021.000000
2021-06-29,,,,,,,,,,,,,,,,,,,48.464993,48.896912,48.339016,48.707948,12300900.000000,49.378324,48.938661,49.081874,48.694412,38.489951,-0.078412,0.070026,-0.007372,0.008071,1.000000,29.000000,6.000000,2021.000000
2021-06-29,48.465000,48.896920,48.339024,48.707955,12300900.000000,49.378327,48.938663,49.081877,48.694414,38.489926,-0.078411,0.070027,-0.007372,0.008071,1.000000,29.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-30,48.689960,48.752949,48.366020,48.411011,14614200.000000,49.334463,48.944874,49.044552,48.694239,36.340108,-0.096349,0.036752,0.004642,0.008094,2.000000,30.000000,6.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,48.689960,48.752949,48.366020,48.411011,14614200.000000,49.334460,48.944872,49.044549,48.694238,36.340253,-0.096350,0.036751,0.004642,0.008094,2.000000,30.000000,6.000000,2021.000000
2021-07-01,,,,,,,,,,,,,,,,,,,48.554981,49.022895,48.464999,48.896919,13214700.000000,49.277596,48.940525,48.997923,48.688777,32.056670,-0.120073,0.005386,-0.002772,0.008064,3.000000,1.000000,7.000000,2021.000000
2021-07-01,48.554985,49.022899,48.465003,48.896923,13214700.000000,49.277599,48.940526,48.997926,48.688778,32.056517,-0.120072,0.005387,-0.002772,0.008064,3.000000,1.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-02,48.752945,48.995900,48.590975,48.590975,10604600.000000,49.203839,48.943174,48.974595,48.691295,36.272463,-0.121499,-0.019990,0.004077,0.007672,4.000000,2.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-02,,,,,,,,,,,,,,,,,,,48.752949,48.995904,48.590979,48.590979,10604600.000000,49.203836,48.943173,48.974592,48.691293,36.272749,-0.121499,-0.019991,0.004077,0.007672,4.000000,2.000000,7.000000,2021.000000
2021-07-06,,,,,,,,,,,,,,,,,,,48.482998,48.671962,48.186051,48.581980,15278200.000000,49.125510,48.939886,48.927774,48.683125,35.145803,-0.142766,-0.044546,-0.005537,0.007713,1.000000,6.000000,7.000000,2021.000000
2021-07-06,48.483002,48.671966,48.186055,48.581984,15278200.000000,49.125514,48.939887,48.927776,48.683126,35.145661,-0.142766,-0.044545,-0.005537,0.007713,1.000000,6.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-07,48.878922,48.932913,48.339023,48.339023,14377700.000000,49.084400,48.958987,48.923123,48.690804,46.391660,-0.126218,-0.060880,0.008166,0.007895,2.000000,7.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-07,,,,,,,,,,,,,,,,,,,48.878925,48.932917,48.339027,48.339027,14377700.000000,49.084397,48.958986,48.923122,48.690803,46.391838,-0.126218,-0.060880,0.008166,0.007896,2.000000,7.000000,7.000000,2021.000000
2021-07-08,,,,,,,,,,,,,,,,,,,48.707954,48.743945,48.357020,48.599972,11943900.000000,49.042326,48.976096,48.902630,48.691476,41.386570,-0.125453,-0.073795,-0.003498,0.007903,3.000000,8.000000,7.000000,2021.000000
2021-07-08,48.707954,48.743945,48.357020,48.599972,11943900.000000,49.042329,48.976097,48.902631,48.691477,41.386463,-0.125453,-0.073795,-0.003498,0.007903,3.000000,8.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-09,49.004898,49.058889,48.752946,48.815934,10847000.000000,48.995903,48.998966,48.912371,48.703768,58.823498,-0.099737,-0.078983,0.006096,0.007816,4.000000,9.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-09,,,,,,,,,,,,,,,,,,,49.004906,49.058897,48.752954,48.815942,10847000.000000,48.995901,48.998966,48.912370,48.703767,58.823517,-0.099735,-0.078983,0.006097,0.007817,4.000000,9.000000,7.000000,2021.000000
2021-07-12,,,,,,,,,,,,,,,,,,,49.022900,49.130879,48.833936,48.878926,15107600.000000,48.939212,49.010228,48.922897,48.716282,51.796367,-0.077014,-0.078589,0.000367,0.007721,0.000000,12.000000,7.000000,2021.000000
2021-07-12,49.022896,49.130875,48.833932,48.878923,15107600.000000,48.939214,49.010229,48.922897,48.716283,51.796394,-0.077016,-0.078590,0.000367,0.007721,0.000000,12.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-13,49.508801,49.760753,49.265845,49.445812,15170800.000000,48.915368,49.036210,48.978697,48.747362,56.249892,-0.019575,-0.066787,0.009912,0.008079,1.000000,13.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-13,,,,,,,,,,,,,,,,,,,49.508812,49.760764,49.265857,49.445824,15170800.000000,48.915367,49.036210,48.978698,48.747362,56.250058,-0.019573,-0.066786,0.009912,0.008079,1.000000,13.000000,7.000000,2021.000000
2021-07-14,50.624599,50.705585,49.454817,49.508809,22002700.000000,48.953610,49.075577,49.135450,48.820979,73.883976,0.114661,-0.030497,0.022537,0.009550,2.000000,14.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-14,,,,,,,,,,,,,,,,,,,50.624603,50.705588,49.454821,49.508812,22002700.000000,48.953610,49.075576,49.135451,48.820979,73.883849,0.114663,-0.030496,0.022537,0.009550,2.000000,14.000000,7.000000,2021.000000
2021-07-15,,,,,,,,,,,,,,,,,,,50.786568,50.813565,50.309657,50.606604,15068200.000000,49.033245,49.124255,49.292700,48.898061,73.348359,0.231447,0.021892,0.003199,0.008957,3.000000,15.000000,7.000000,2021.000000
2021-07-15,50.786564,50.813561,50.309654,50.606600,15068200.000000,49.033245,49.124256,49.292699,48.898061,73.348533,0.231445,0.021891,0.003199,0.008957,3.000000,15.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-16,,,,,,,,,,,,,,,,,,,50.750580,51.002532,50.624600,50.804568,14860500.000000,49.098483,49.174715,49.431546,48.970709,73.853077,0.317436,0.081001,-0.000709,0.008932,4.000000,16.000000,7.000000,2021.000000
2021-07-16,50.750576,51.002528,50.624597,50.804564,14860500.000000,49.098483,49.174716,49.431544,48.970709,73.853401,0.317434,0.081000,-0.000709,0.008932,4.000000,16.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-19,50.147686,50.705581,49.634782,50.462630,19527000.000000,49.186666,49.203472,49.499748,49.016865,64.788753,0.333093,0.131418,-0.011879,0.007832,0.000000,19.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-19,,,,,,,,,,,,,,,,,,,50.147682,50.705578,49.634778,50.462626,19527000.000000,49.186666,49.203472,49.499749,49.016865,64.788576,0.333095,0.131420,-0.011880,0.007832,0.000000,19.000000,7.000000,2021.000000
2021-07-20,50.237675,50.687591,49.958725,50.147689,16257900.000000,49.252804,49.234565,49.570027,49.064739,71.092211,0.348744,0.174884,0.001794,0.007531,1.000000,20.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-20,,,,,,,,,,,,,,,,,,,50.237667,50.687583,49.958718,50.147682,16257900.000000,49.252804,49.234564,49.570027,49.064739,71.091981,0.348745,0.174885,0.001794,0.007531,1.000000,20.000000,7.000000,2021.000000
2021-07-21,50.885544,51.794377,50.777565,51.587416,20918200.000000,49.342337,49.271469,49.695314,49.136144,73.735468,0.408714,0.221650,0.012896,0.007951,2.000000,21.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-21,,,,,,,,,,,,,,,,,,,50.885548,51.794381,50.777569,51.587420,20918200.000000,49.342337,49.271469,49.695315,49.136143,73.735255,0.408715,0.221651,0.012896,0.007951,2.000000,21.000000,7.000000,2021.000000
2021-07-22,50.813564,51.056520,50.435633,50.948537,13402700.000000,49.448067,49.317473,49.801814,49.201925,74.753644,0.445300,0.266380,-0.001415,0.007649,3.000000,22.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-22,,,,,,,,,,,,,,,,,,,50.813560,51.056516,50.435629,50.948533,13402700.000000,49.448068,49.317472,49.801814,49.201924,74.753354,0.445300,0.266381,-0.001415,0.007649,3.000000,22.000000,7.000000,2021.000000
2021-07-23,,,,,,,,,,,,,,,,,,,51.299473,51.587422,50.795569,50.921545,12144000.000000,49.565946,49.378196,49.944449,49.284181,76.252214,0.507651,0.314635,0.009563,0.007805,4.000000,23.000000,7.000000,2021.000000
2021-07-23,51.299473,51.587422,50.795569,50.921545,12144000.000000,49.565945,49.378196,49.944448,49.284182,76.252522,0.507651,0.314634,0.009563,0.007805,4.000000,23.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-26,51.344467,51.398455,50.894551,51.191494,8681100.000000,49.689222,49.431424,50.077784,49.364977,80.933996,0.554305,0.362568,0.000877,0.007766,0.000000,26.000000,7.000000,2021.000000,,,,,,,,,,,,,,,,,,
2021-07-26,,,,,,,,,,,,,,,,,,,51.344463,51.398451,50.894547,51.191490,8681100.000000,49.689223,49.431424,50.077783,49.364977,80.933741,0.554305,0.362569,0.000877,0.007766,0.000000,26.000000,7.000000,2021.000000
