Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
2015-07-30,100.7669448852539,101.0424039943165,100.00944232731919,100.47896581596005,2086456,103.236675,104.456072,102.669292,103.731648,38.919755,-1.114037,-0.700409,-0.000807,0.016351,3.000000,30.000000,7.000000,2015.000000
2015-07-31,101.41178131103516,101.45560617799457,100.56037385806081,101.042427410635,3744889,103.139639,104.308703,102.549529,103.640672,35.583360,-1.072178,-0.774763,0.006399,0.016403,4.000000,31.000000,7.000000,2015.000000
2015-08-03,99.35839080810547,101.32414499019222,98.85129731214444,101.2302402675313,4828022,102.951202,104.125526,102.245611,103.472740,32.409437,-1.190968,-0.858004,-0.020248,0.016970,0.000000,3.000000,8.000000,2015.000000
2015-08-04,98.66348266601562,99.42725036258837,98.20646904836677,99.16431115780394,5502588,102.719568,103.942473,101.904456,103.284142,31.265090,-1.325898,-0.951583,-0.006994,0.016990,1.000000,4.000000,8.000000,2015.000000
2015-08-05,98.8512954711914,99.87799241555823,98.58835625744362,99.60254323047803,3632549,102.554921,103.789344,101.613679,103.110304,25.740799,-1.401521,-1.041570,0.001904,0.016876,2.000000,5.000000,8.000000,2015.000000
2015-08-06,98.67454528808594,99.44465330484536,98.58616794274705,99.18583825418295,3143021,102.359838,103.609267,101.333761,102.936353,21.108180,-1.458897,-1.125036,-0.001788,0.016823,3.000000,6.000000,8.000000,2015.000000
2015-08-07,97.91705322265625,98.63034861310169,97.42469110269596,98.40310843271077,3969465,102.029845,103.417671,101.008361,102.739518,18.003787,-1.547652,-1.209559,-0.007677,0.016136,4.000000,7.000000,8.000000,2015.000000
2015-08-10,98.94598388671875,99.4004744039912,98.54830594347257,98.9586077837315,4825616,101.675235,103.272446,100.811944,102.590752,35.875316,-1.517471,-1.271141,0.010508,0.015926,0.000000,10.000000,8.000000,2015.000000
2015-08-11,98.16323852539062,98.4662321622983,97.75293674102322,98.44729128189043,3312787,101.305589,103.104930,100.559686,102.417124,39.110829,-1.538974,-1.324708,-0.007911,0.015957,1.000000,11.000000,8.000000,2015.000000
2015-08-12,98.57351684570312,98.80075698182435,97.17849111092045,97.3741765537882,3724074,100.958962,102.952255,100.370527,102.266394,36.277333,-1.505554,-1.360877,0.004180,0.016038,2.000000,12.000000,8.000000,2015.000000
2015-08-13,97.88552856445312,98.52938776019025,97.41210713006116,98.51045694777861,2649936,100.500620,102.782441,100.133861,102.094595,38.452956,-1.517095,-1.392121,-0.006979,0.015485,3.000000,13.000000,8.000000,2015.000000
2015-08-14,98.31473541259766,98.60510515441528,97.57619220021986,97.84131415143358,3374814,100.016474,102.640493,99.960611,101.946366,43.103335,-1.474609,-1.408618,0.004385,0.015317,4.000000,14.000000,8.000000,2015.000000
2015-08-17,98.66820526123047,98.90807937475027,97.65191640184611,97.96753387230831,2353082,99.527775,102.517884,99.837524,101.817810,41.448774,-1.396322,-1.406159,0.003595,0.015302,0.000000,17.000000,8.000000,2015.000000
2015-08-18,98.47887420654297,98.80079870825051,97.99913587218286,98.1632566161761,2111142,99.347323,102.417282,99.708129,101.686872,36.026571,-1.334176,-1.391762,-0.001919,0.008521,1.000000,18.000000,8.000000,2015.000000
2015-08-19,97.17218780517578,98.26423020382305,96.83763950004735,97.93598880825947,4399894,99.186679,102.286288,99.466611,101.509825,31.477632,-1.374519,-1.388314,-0.013269,0.008236,2.000000,19.000000,8.000000,2015.000000
2015-08-20,96.36421966552734,97.1532685505386,96.26322850100127,96.41472532272698,4196029,98.942440,102.098569,99.171145,101.308037,24.421897,-1.454916,-1.401634,-0.008315,0.007999,3.000000,20.000000,8.000000,2015.000000
2015-08-21,93.95924377441406,96.69880103632589,93.86455949772974,95.6320161207354,7700757,98.639930,101.864502,98.674774,101.019849,23.581623,-1.693175,-1.459942,-0.024957,0.009230,4.000000,21.000000,8.000000,2015.000000
2015-08-24,90.56317138671875,93.27116290488796,90.2664947632631,90.56317138671876,10658426,98.188900,101.584926,97.902240,100.609783,18.651338,-2.131461,-1.594246,-0.036144,0.011832,0.000000,24.000000,8.000000,2015.000000
2015-08-25,88.97877502441406,92.8608591325059,88.76414867974383,92.75355099763837,7398567,97.627977,101.282802,97.052386,100.153665,15.519980,-2.576948,-1.790786,-0.017495,0.011875,1.000000,25.000000,8.000000,2015.000000
2015-08-26,92.60208892822266,92.77883358281211,89.72365871072735,90.95456438104988,6508003,97.215663,101.045882,96.628548,99.857525,32.906869,-2.607570,-1.954143,0.040721,0.015622,2.000000,26.000000,8.000000,2015.000000
2015-08-27,93.76353454589844,94.03496340881571,91.94558278793177,93.73828675515308,5205524,96.865493,100.828059,96.355690,99.618545,38.568387,-2.509195,-2.065154,0.012542,0.016052,3.000000,27.000000,8.000000,2015.000000
2015-08-28,93.4100341796875,93.54890708715277,92.9050482002271,93.26485436275667,4263810,96.465405,100.589644,96.075151,99.375074,34.175205,-2.431725,-2.138468,-0.003770,0.015883,4.000000,28.000000,8.000000,2015.000000
2015-08-31,93.35324096679688,93.67517551444661,92.32432791637201,93.03131649408449,4281383,96.165148,100.365870,95.815922,99.138924,35.655010,-2.347848,-2.180344,-0.000608,0.015424,0.000000,31.000000,8.000000,2015.000000
2015-09-01,90.06451416015625,91.51635300687589,89.54059724107618,91.47217440431895,5514512,95.735199,100.067056,95.268169,98.783064,28.341843,-2.517725,-2.247820,-0.035229,0.017019,1.000000,1.000000,9.000000,2015.000000
2015-09-02,91.56053161621094,91.57947249732247,90.38012180042847,91.36484611949318,4447592,95.370661,99.787018,94.915060,98.499828,34.536900,-2.502787,-2.298813,0.016611,0.017614,2.000000,2.000000,9.000000,2015.000000
2015-09-03,92.65257263183594,93.44162160189165,92.0150305747721,92.19177520667903,3769261,95.069563,99.549481,94.699585,98.270524,36.591918,-2.375447,-2.314140,0.011927,0.017955,3.000000,3.000000,9.000000,2015.000000
2015-09-04,90.70833587646484,91.7814372170825,90.46847185440701,91.25751043872758,4394351,94.709127,99.284202,94.319466,97.973967,32.471499,-2.403704,-2.332053,-0.020984,0.018379,4.000000,4.000000,9.000000,2015.000000
2015-09-08,92.93663024902344,93.00606671566413,91.94558890920274,92.07183794627099,4114232,94.408659,99.071252,94.187768,97.776425,38.801045,-2.220695,-2.309781,0.024565,0.019200,1.000000,8.000000,9.000000,2015.000000
2015-09-09,91.56053161621094,94.07915498227057,91.43428258365313,93.88978647090224,3564559,94.078524,98.861957,93.937555,97.532664,38.692506,-2.161779,-2.280181,-0.014807,0.019355,2.000000,9.000000,9.000000,2015.000000
2015-09-10,92.28644561767578,92.8924328789258,91.21966100044067,92.06551234222272,3620938,93.764170,98.671061,93.780306,97.326930,41.756019,-2.033076,-2.230760,0.007928,0.019449,3.000000,10.000000,9.000000,2015.000000
2015-09-11,93.0250015258789,93.1070618922642,91.95189977702309,92.10339661303729,3258395,93.521144,98.472024,93.708372,97.158227,47.974798,-1.850156,-2.154639,0.008003,0.019580,4.000000,11.000000,9.000000,2015.000000
2015-09-14,91.93926239013672,93.02498787644181,91.78776557635145,93.02498787644181,3375128,93.202370,98.243759,93.539886,96.953562,53.315071,-1.772369,-2.078185,-0.011671,0.019618,0.000000,14.000000,9.000000,2015.000000
2015-09-15,93.1259765625,93.37846450149699,92.00868645201409,92.53893026628371,2842087,92.925259,98.043736,93.500466,96.803460,60.185985,-1.596561,-1.981860,0.012908,0.019895,1.000000,15.000000,9.000000,2015.000000
2015-09-16,93.68148803710938,93.98448172071704,93.1323132449377,93.32168177845801,2927963,92.685389,97.851442,93.517706,96.681030,53.121529,-1.396310,-1.864750,0.005965,0.019990,2.000000,16.000000,9.000000,2015.000000
2015-09-17,93.51103210449219,94.48313234749747,92.98078828108211,93.48578431765074,4187138,92.502332,97.678778,93.517070,96.556716,49.225386,-1.237104,-1.739221,-0.001820,0.019822,3.000000,17.000000,9.000000,2015.000000
2015-09-18,91.21966552734375,92.40638224373735,90.88510710506932,92.19176594261742,8342687,92.245104,97.451647,93.298270,96.347420,43.994536,-1.281059,-1.647589,-0.024504,0.020427,4.000000,18.000000,9.000000,2015.000000
2015-09-21,92.46319580078125,92.77881334547686,91.47847147931576,91.77514814285365,4000950,92.170301,97.210573,93.218739,96.195098,47.708809,-1.201699,-1.558411,0.013632,0.020016,0.000000,21.000000,9.000000,2015.000000
2015-09-22,91.16915893554688,91.56683678808876,90.75254020433711,91.28909096728225,3728049,92.200601,96.913193,93.023541,95.998002,53.169074,-1.229055,-1.492540,-0.013995,0.018502,1.000000,22.000000,9.000000,2015.000000
2015-09-23,90.68311309814453,91.25753560271029,90.10869059357879,91.03029540994557,2797213,92.285818,96.615732,92.800643,95.789575,47.327964,-1.275255,-1.449083,-0.005331,0.018075,2.000000,23.000000,9.000000,2015.000000
2015-09-24,91.15653228759766,91.57314093128632,89.6036926067413,90.01399434102152,3431194,92.213540,96.328741,92.644061,95.607887,45.265671,-1.259153,-1.411097,0.005221,0.015546,3.000000,24.000000,9.000000,2015.000000
2015-09-25,91.79409790039062,92.33064878575068,91.23229922100339,91.8761582684479,3634222,92.115068,96.023576,92.563112,95.458327,53.745751,-1.181328,-1.365143,0.006994,0.015346,4.000000,25.000000,9.000000,2015.000000
2015-09-28,89.96350860595703,91.7688364342514,89.9319438306568,91.16284916813025,4515896,91.942742,95.662893,92.315531,95.242844,39.453682,-1.252922,-1.342699,-0.019942,0.015917,0.000000,28.000000,9.000000,2015.000000
2015-09-29,89.93195343017578,90.05188548420765,89.09872588778693,89.62895976477304,4982621,91.771677,95.292688,92.088524,95.034573,43.613919,-1.297252,-1.333609,-0.000351,0.015919,1.000000,29.000000,9.000000,2015.000000
2015-09-30,91.51004791259766,91.97716234124456,90.68312722068039,90.70206810425076,4127725,91.843954,95.081131,92.033431,94.896357,47.146264,-1.191313,-1.305150,0.017548,0.014375,2.000000,30.000000,9.000000,2015.000000
2015-10-01,90.63892364501953,91.95188935841874,89.37646358786087,91.72464916761365,4059421,91.797874,94.886208,91.900620,94.729399,41.314351,-1.164227,-1.276966,-0.009519,0.014056,3.000000,1.000000,10.000000,2015.000000
2015-10-02,91.26385498046875,91.2701618908833,88.72629073254485,89.03559129121331,3194902,91.728438,94.686505,91.839976,94.593495,47.456081,-1.079887,-1.237550,0.006895,0.013867,4.000000,2.000000,10.000000,2015.000000
2015-10-05,94.07916259765625,94.6157134732563,92.04659431618688,92.04659431618688,5367863,91.896979,94.567899,92.053232,94.573325,53.197852,-0.776919,-1.145424,0.030848,0.014688,0.000000,5.000000,10.000000,2015.000000
2015-10-06,93.91502380371094,94.7798159792609,93.73197229807732,94.09176839963425,3156933,91.945899,94.454525,92.230545,94.547509,50.804621,-0.543790,-1.025097,-0.001745,0.013699,1.000000,6.000000,10.000000,2015.000000
2015-10-07,94.74193572998047,95.14592046272534,93.9655209600605,94.71037095947597,3117917,92.104969,94.345419,92.469726,94.555134,54.057402,-0.288978,-0.877873,0.008805,0.013312,2.000000,7.000000,10.000000,2015.000000
2015-10-08,96.12434387207031,96.59145817594383,94.23695585300067,94.48944380851302,5014942,92.296864,94.250938,92.817784,94.616672,67.197741,0.024231,-0.697452,0.014591,0.013555,3.000000,8.000000,10.000000,2015.000000
2015-10-09,96.19380187988281,96.67354018527534,95.48681328118253,96.23799055635239,3693531,92.455304,94.159475,93.139310,94.678520,64.254638,0.274888,-0.502984,0.000723,0.013486,4.000000,9.000000,10.000000,2015.000000
2015-10-12,95.40474700927734,96.31372797637364,95.22169547870638,96.20010283675235,3376070,92.628578,94.039335,93.355066,94.706999,66.833802,0.405195,-0.321348,-0.008203,0.013326,0.000000,12.000000,10.000000,2015.000000
2015-10-13,94.44528198242188,95.1775184188668,94.16754615992188,95.1775184188668,4095822,92.694543,93.941073,93.458896,94.696736,64.409997,0.426130,-0.171853,-0.010057,0.013320,1.000000,13.000000,10.000000,2015.000000
2015-10-14,94.69144439697266,95.09543926572536,94.06652632609497,94.43263943454168,3507238,92.745041,93.861632,93.576281,94.696528,63.779435,0.457314,-0.046019,0.002606,0.013273,2.000000,14.000000,10.000000,2015.000000
2015-10-15,94.74193572998047,95.46785492704102,93.78876630518305,95.2595455765938,3636105,92.806586,93.779445,93.687296,94.698309,62.042124,0.480562,0.059297,0.000533,0.013260,3.000000,15.000000,10.000000,2015.000000
